"Hour","Minute","Bee","Observed","Date","Colony","Scent","Site","Density","Flower_number","Day","Treatment","Trial","Setup","Array_time"
0,16,"PG.a_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",16
0,16,"PGG_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",16
0,17,"RWR_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",17
0,17,"OF.a_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",17
0,17,"YPY_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",17
0,17,"BP.a_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",17
0,17,"PY.u_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",17
0,17,"PYY_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",17
0,17,"WR.a_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",17
0,17,"WOY_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",17
0,17,"FR_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",17
0,17,"FY_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",17
0,18,"RF_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",18
0,18,"RWR_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",18
0,18,"RO_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",18
0,18,"ROG_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",18
0,18,"RB_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",18
0,18,"OW_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",18
0,18,"GO_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",18
0,18,"PY.u_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",18
0,18,"PYY_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",18
0,18,"WR.a_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",18
0,18,"WRR_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",18
0,18,"WGR_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",18
0,18,"_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",18
0,19,"FF.a_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",19
0,19,"OB_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",19
0,19,"OF.a_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",19
0,19,"OW_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",19
0,19,"YB_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",19
0,19,"YPY_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",19
0,19,"GP.a_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",19
0,19,"GO_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",19
0,19,"BO_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",19
0,19,"PY.u_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",19
0,19,"POO_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",19
0,19,"PG.a_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",19
0,19,"PGG_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",19
0,19,"_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",19
0,20,"RWR_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",20
0,20,"OF.a_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",20
0,20,"YP.a_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",20
0,20,"YPY_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",20
0,20,"YF_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",20
0,20,"BP_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",20
0,20,"BG_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",20
0,20,"BF.a_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",20
0,20,"PY.u_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",20
0,20,"POO_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",20
0,20,"PGG_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",20
0,20,"WR.a_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",20
0,21,"RF_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",21
0,21,"YP.a_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",21
0,21,"GY_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",21
0,21,"BP_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",21
0,21,"BP.a_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",21
0,21,"BRR_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",21
0,21,"PG_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",21
0,21,"PY.u_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",21
0,21,"PYY_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",21
0,21,"PGG_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",21
0,21,"WGR_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",21
0,21,"WOO_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",21
0,21,"WOY_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",21
0,21,"FR_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",21
0,21,"FY_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",21
0,22,"RO_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",22
0,22,"ROG_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",22
0,22,"RB_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",22
0,22,"YB_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",22
0,22,"YF_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",22
0,22,"GO_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",22
0,22,"PF_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",22
0,22,"PY.u_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",22
0,22,"WRR_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",22
0,22,"WOY_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",22
0,23,"RF_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",23
0,23,"FF.a_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",23
0,23,"OB_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",23
0,23,"OW_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",23
0,23,"YB_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",23
0,23,"YP.a_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",23
0,23,"GP_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",23
0,23,"GP.a_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",23
0,23,"GO_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",23
0,23,"BG_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",23
0,23,"PG_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",23
0,23,"PRR_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",23
0,23,"PGG_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",23
0,24,"YPY_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",24
0,24,"GP_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",24
0,24,"BP_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",24
0,24,"BG_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",24
0,24,"BF.a_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",24
0,24,"PYY_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",24
0,24,"POO_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",24
0,24,"PG.a_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",24
0,24,"PGG_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",24
0,24,"WOY_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",24
0,24,"FY_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",24
0,24,"FYR_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",24
0,25,"RO_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",25
0,25,"RB_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",25
0,25,"OB_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",25
0,25,"GO_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",25
0,25,"BO_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",25
0,25,"PYY_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",25
0,25,"WR.a_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",25
0,25,"WRR_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",25
0,25,"FY_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",25
0,25,"FYR_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",25
0,26,"RF_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",26
0,26,"RWR_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",26
0,26,"YB_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",26
0,26,"YP.a_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",26
0,26,"GO_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",26
0,26,"POO_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",26
0,26,"PGG_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",26
0,26,"WRR_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",26
0,26,"WGR_7B",1,"7/19/22","7B","Peppermint","Northeast","High","High","2","Changing","Trial 2","Density: High, Number of flowers: High",26
